threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,exact_match,predicted_labels_per_sample,true_labels_per_sample
0.33000000000000007,0.3413654618473896,0.68,0.45454545454545453,0.24076869858244598,0.4925361299980414,0.31451363872088955,0.040983606557377046,6.122950819672131,3.0737704918032787
0.3400000000000001,0.3514644351464435,0.672,0.46153846153846156,0.24625394784623192,0.48229385765050586,0.31727855212125217,0.040983606557377046,5.877049180327869,3.0737704918032787
0.3500000000000001,0.3611111111111111,0.6586666666666666,0.4664778092540132,0.25398361579614226,0.47022148922945317,0.32127804267136323,0.040983606557377046,5.60655737704918,3.0737704918032787
0.36000000000000004,0.3717357910906298,0.6453333333333333,0.47173489278752434,0.2614065745039998,0.4613072079121248,0.32564177555865337,0.040983606557377046,5.336065573770492,3.0737704918032787
0.37000000000000005,0.37881219903691815,0.6293333333333333,0.4729458917835671,0.2693456054653493,0.44493554959967696,0.3255309797294328,0.05737704918032787,5.10655737704918,3.0737704918032787
0.38000000000000006,0.3899159663865546,0.6186666666666667,0.47835051546391755,0.2832893548294569,0.4384871369012644,0.33266487276454404,0.05737704918032787,4.877049180327869,3.0737704918032787
0.39000000000000007,0.39790575916230364,0.608,0.4810126582278481,0.28250107005208114,0.42482485619950994,0.32812551550337,0.06557377049180328,4.69672131147541,3.0737704918032787
0.4000000000000001,0.3989071038251366,0.584,0.474025974025974,0.2730387446129047,0.4056362597082819,0.3177619512337526,0.06557377049180328,4.5,3.0737704918032787
0.4100000000000001,0.39923954372623577,0.56,0.46614872364039955,0.26368306340423936,0.3773327832140159,0.30116523696966035,0.06557377049180328,4.311475409836065,3.0737704918032787
0.4200000000000001,0.4007936507936508,0.5386666666666666,0.459613196814562,0.27727784917619297,0.3619178753302715,0.2974197387006985,0.06557377049180328,4.131147540983607,3.0737704918032787
0.43000000000000005,0.41596638655462187,0.528,0.46533490011750883,0.2882877287508047,0.3586153481790601,0.3036053419373861,0.06557377049180328,3.901639344262295,3.0737704918032787
0.44000000000000006,0.4337078651685393,0.5146666666666667,0.47073170731707314,0.3088731368481246,0.34332826683934714,0.30325050743436593,0.06557377049180328,3.6475409836065573,3.0737704918032787
0.45000000000000007,0.4380952380952381,0.49066666666666664,0.4628930817610063,0.3080450322902533,0.3252223111606768,0.29620359738319074,0.04918032786885246,3.442622950819672,3.0737704918032787
0.4600000000000001,0.44191919191919193,0.4666666666666667,0.45395590142671854,0.30946889060192817,0.3079311666326902,0.2891611413187441,0.04918032786885246,3.2459016393442623,3.0737704918032787
0.4700000000000001,0.45430809399477806,0.464,0.45910290237467016,0.31560110382719914,0.3065461250814437,0.29210170638864286,0.04918032786885246,3.139344262295082,3.0737704918032787
0.4800000000000001,0.467966573816156,0.448,0.45776566757493187,0.3196684119369433,0.2970814121627834,0.2901379358243878,0.040983606557377046,2.942622950819672,3.0737704918032787
0.4900000000000001,0.4778761061946903,0.432,0.453781512605042,0.3166708462287708,0.2801874777653864,0.28031126221055547,0.05737704918032787,2.778688524590164,3.0737704918032787
0.5000000000000001,0.4827586206896552,0.4106666666666667,0.4438040345821326,0.2898244364175353,0.25929096565176896,0.26248201354864326,0.04918032786885246,2.6147540983606556,3.0737704918032787
