threshold,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1,exact_match,predicted_labels_per_sample,true_labels_per_sample
0.28,0.26570545829042225,0.688,0.3833580980683507,0.1683102069541944,0.440286191955167,0.24066893497786826,0.04918032786885246,7.959016393442623,3.0737704918032787
0.29000000000000004,0.2804878048780488,0.6746666666666666,0.3962411902897416,0.17245241145230608,0.41771935820412276,0.2414127893009562,0.04918032786885246,7.39344262295082,3.0737704918032787
0.30000000000000004,0.29411764705882354,0.6666666666666666,0.40816326530612246,0.18167863982812343,0.41178003071874264,0.24956570191010508,0.04918032786885246,6.967213114754099,3.0737704918032787
0.31000000000000005,0.3097686375321337,0.6426666666666667,0.41803989592367735,0.18432115364656398,0.38262233534394197,0.24617392834012883,0.04918032786885246,6.377049180327869,3.0737704918032787
0.32000000000000006,0.3224431818181818,0.6053333333333333,0.42075996292863765,0.17521149167142652,0.3347756352603998,0.22707432595896862,0.05737704918032787,5.770491803278689,3.0737704918032787
0.33000000000000007,0.3401574803149606,0.576,0.4277227722772277,0.18563410772958555,0.30820660852689935,0.22577098966725603,0.05737704918032787,5.204918032786885,3.0737704918032787
0.3400000000000001,0.34557595993322204,0.552,0.42505133470225875,0.1841390651850505,0.2925320053522962,0.22037735659729682,0.04918032786885246,4.909836065573771,3.0737704918032787
0.3500000000000001,0.3594306049822064,0.5386666666666666,0.4311632870864461,0.1867031858599609,0.28293770710668215,0.21973781785772228,0.05737704918032787,4.60655737704918,3.0737704918032787
0.36000000000000004,0.37884615384615383,0.5253333333333333,0.4402234636871508,0.19110600875966952,0.27210332949598875,0.21956874090453912,0.06557377049180328,4.262295081967213,3.0737704918032787
0.37000000000000005,0.3884297520661157,0.5013333333333333,0.43771827706635624,0.18701781149531593,0.25001548928141726,0.20838656686351495,0.05737704918032787,3.9672131147540983,3.0737704918032787
0.38000000000000006,0.3982102908277405,0.4746666666666667,0.43309002433090027,0.1880532155019521,0.2343017257058116,0.20236437705983154,0.05737704918032787,3.6639344262295084,3.0737704918032787
0.39000000000000007,0.4009433962264151,0.4533333333333333,0.425531914893617,0.18961270855096024,0.22384784978794672,0.19931864397224253,0.05737704918032787,3.4754098360655736,3.0737704918032787
0.4000000000000001,0.4140625,0.424,0.4189723320158103,0.19855840441726513,0.21029958768532175,0.19717980621346573,0.05737704918032787,3.1475409836065573,3.0737704918032787
0.4100000000000001,0.43023255813953487,0.39466666666666667,0.41168289290681503,0.20983335454942104,0.19406606128559037,0.18899822061330526,0.04918032786885246,2.819672131147541,3.0737704918032787
